,"New & Change in May 1, 2026",,,,,,
,New Products,,,,,,
,,,,,,,
,Category,Item #,Item Type,Notes,Description, MSRP  ,EAN Code
,Recording - Network,XRN-3220B2-32TB,32 CH NVR," 
Price increase from $7,267.00 to $8,387.00","8K NVR (Intel based), 32Ch, 32TB RAW, 8 SATA HDD bays (up to 10TB per HDD), H.265/H.264/MJPEG, SUNAPI, ONVIF, ARB (Automatic Recovery Backup) & Failover (N+1), Up To 520 Mbps Recording / Up To 200 Mbps Playback, Dual Stream Recording, iSCSI, WiseStream Support, HDMI(x2) Dual Display, Alarm I/O, 2-Way Audio, Maximum Camera Resolution of 32MP Recording/Display, Fisheye Dewarping (Local/CMS), AI Search (Wisenet AI Cameras Only), P2P QR Code."," $8,387.00 ",849688023372 
,Recording - Network,XRN-3220B2-40TB,32 CH NVR," 
Price increase from $8,227.00 to $9,627.00","8K NVR (Intel based), 32Ch, 40TB RAW, 8 SATA HDD bays (up to 10TB per HDD), H.265/H.264/MJPEG, SUNAPI, ONVIF, ARB (Automatic Recovery Backup) & Failover (N+1), Up To 520 Mbps Recording / Up To 200 Mbps Playback, Dual Stream Recording, iSCSI, WiseStream Support, HDMI(x2) Dual Display, Alarm I/O, 2-Way Audio, Maximum Camera Resolution of 32MP Recording/Display, Fisheye Dewarping (Local/CMS), AI Search (Wisenet AI Cameras Only), P2P QR Code."," $9,627.00 ",849688023389 
,Recording - Network,XRN-3220B2-48TB,32 CH NVR," 
Price increase from $9,187.00 to $10,867.00","8K NVR (Intel based), 32Ch, 48TB RAW, 8 SATA HDD bays (up to 10TB per HDD), H.265/H.264/MJPEG, SUNAPI, ONVIF, ARB (Automatic Recovery Backup) & Failover (N+1), Up To 520 Mbps Recording / Up To 200 Mbps Playback, Dual Stream Recording, iSCSI, WiseStream Support, HDMI(x2) Dual Display, Alarm I/O, 2-Way Audio, Maximum Camera Resolution of 32MP Recording/Display, Fisheye Dewarping (Local/CMS), AI Search (Wisenet AI Cameras Only), P2P QR Code."," $10,867.00 ",849688023396 
,Recording - Network,XRN-3220B2-60TB,32 CH NVR," 
Price increase from $10,627.00 to $12,727.00","8K NVR (Intel based), 32Ch, 60TB RAW, 8 SATA HDD bays (up to 10TB per HDD), H.265/H.264/MJPEG, SUNAPI, ONVIF, ARB (Automatic Recovery Backup) & Failover (N+1), Up To 520 Mbps Recording / Up To 200 Mbps Playback, Dual Stream Recording, iSCSI, WiseStream Support, HDMI(x2) Dual Display, Alarm I/O, 2-Way Audio, Maximum Camera Resolution of 32MP Recording/Display, Fisheye Dewarping (Local/CMS), AI Search (Wisenet AI Cameras Only), P2P QR Code."," $12,727.00 ",849688023402 
,Recording - Network,XRN-3220B2-64TB,32 CH NVR," 
Price increase from $11,107.00 to $13,347.00","8K NVR (Intel based), 32Ch, 64TB RAW, 8 SATA HDD bays (up to 10TB per HDD), H.265/H.264/MJPEG, SUNAPI, ONVIF, ARB (Automatic Recovery Backup) & Failover (N+1), Up To 520 Mbps Recording / Up To 200 Mbps Playback, Dual Stream Recording, iSCSI, WiseStream Support, HDMI(x2) Dual Display, Alarm I/O, 2-Way Audio, Maximum Camera Resolution of 32MP Recording/Display, Fisheye Dewarping (Local/CMS), AI Search (Wisenet AI Cameras Only), P2P QR Code."," $13,347.00 ",849688023419 
,Recording - Network,XRN-3220B2-80TB,32 CH NVR," 
Price increase from $13,027.00 to $15,827.00","8K NVR (Intel based), 32Ch, 80TB RAW, 8 SATA HDD bays (up to 10TB per HDD), H.265/H.264/MJPEG, SUNAPI, ONVIF, ARB (Automatic Recovery Backup) & Failover (N+1), Up To 520 Mbps Recording / Up To 200 Mbps Playback, Dual Stream Recording, iSCSI, WiseStream Support, HDMI(x2) Dual Display, Alarm I/O, 2-Way Audio, Maximum Camera Resolution of 32MP Recording/Display, Fisheye Dewarping (Local/CMS), AI Search (Wisenet AI Cameras Only), P2P QR Code."," $15,827.00 ",849688023426 
,Recording - Network,XRN-3220RB2-8TB,32 CH NVR," 
Price increase from $5,667.00 to $5,947.00","8K NVR (Intel based), 32Ch, 8TB RAW, 8 SATA HDD bays (up to 10TB per HDD), H.265/H.264/MJPEG, SUNAPI, ONVIF, ARB (Automatic Recovery Backup) & Failover (N+1), Up To 520 Mbps Recording / Up To 200 Mbps Playback, Dual Stream Recording, iSCSI, WiseStream Support, HDMI(x2) Dual Display, Alarm I/O, 2-Way Audio, Maximum Camera Resolution of 32MP Recording/Display, Fisheye Dewarping (Local/CMS), AI Search (Wisenet AI Cameras Only), Support for RAID 5/6 (NOTE: RAID requires a minimum number of installed HDDs), P2P QR Code."," $5,947.00 ",849688023433 
,Recording - Network,XRN-3220RB2-10TB,32 CH NVR," 
Price increase from $5,907.00 to $6,257.00","8K NVR (Intel based), 32Ch, 10TB RAW, 8 SATA HDD bays (up to 10TB per HDD), H.265/H.264/MJPEG, SUNAPI, ONVIF, ARB (Automatic Recovery Backup) & Failover (N+1), Up To 520 Mbps Recording / Up To 200 Mbps Playback, Dual Stream Recording, iSCSI, WiseStream Support, HDMI(x2) Dual Display, Alarm I/O, 2-Way Audio, Maximum Camera Resolution of 32MP Recording/Display, Fisheye Dewarping (Local/CMS), AI Search (Wisenet AI Cameras Only), Support for RAID 5/6 (NOTE: RAID requires a minimum number of installed HDDs), P2P QR Code."," $6,257.00 ",849688023440 
,Recording - Network,XRN-3220RB2-16TB,32 CH NVR," 
Price increase from $6,627.00 to $7,187.00","8K NVR (Intel based), 32Ch, 16TB RAW, 8 SATA HDD bays (up to 10TB per HDD), H.265/H.264/MJPEG, SUNAPI, ONVIF, ARB (Automatic Recovery Backup) & Failover (N+1), Up To 520 Mbps Recording / Up To 200 Mbps Playback, Dual Stream Recording, iSCSI, WiseStream Support, HDMI(x2) Dual Display, Alarm I/O, 2-Way Audio, Maximum Camera Resolution of 32MP Recording/Display, Fisheye Dewarping (Local/CMS), AI Search (Wisenet AI Cameras Only), Support for RAID 5/6 (NOTE: RAID requires a minimum number of installed HDDs), P2P QR Code."," $7,187.00 ",849688023457 
,Recording - Network,XRN-3220RB2-20TB,32 CH NVR," 
Price increase from $7,107.00 to $7,807.00","8K NVR (Intel based), 32Ch, 20TB RAW, 8 SATA HDD bays (up to 10TB per HDD), H.265/H.264/MJPEG, SUNAPI, ONVIF, ARB (Automatic Recovery Backup) & Failover (N+1), Up To 520 Mbps Recording / Up To 200 Mbps Playback, Dual Stream Recording, iSCSI, WiseStream Support, HDMI(x2) Dual Display, Alarm I/O, 2-Way Audio, Maximum Camera Resolution of 32MP Recording/Display, Fisheye Dewarping (Local/CMS), AI Search (Wisenet AI Cameras Only), Support for RAID 5/6 (NOTE: RAID requires a minimum number of installed HDDs), P2P QR Code."," $7,807.00 ",849688023464 
,Recording - Network,XRN-3220RB2-32TB,32 CH NVR," 
Price increase from $8,547.00 to $9,667.00","8K NVR (Intel based), 32Ch, 32TB RAW, 8 SATA HDD bays (up to 10TB per HDD), H.265/H.264/MJPEG, SUNAPI, ONVIF, ARB (Automatic Recovery Backup) & Failover (N+1), Up To 520 Mbps Recording / Up To 200 Mbps Playback, Dual Stream Recording, iSCSI, WiseStream Support, HDMI(x2) Dual Display, Alarm I/O, 2-Way Audio, Maximum Camera Resolution of 32MP Recording/Display, Fisheye Dewarping (Local/CMS), AI Search (Wisenet AI Cameras Only), Support for RAID 5/6 (NOTE: RAID requires a minimum number of installed HDDs), P2P QR Code."," $9,667.00 ",849688023471 
,Recording - Network,XRN-3220RB2-40TB,32 CH NVR," 
Price increase from $9,507.00 to $10,907.00","8K NVR (Intel based), 32Ch, 40TB RAW, 8 SATA HDD bays (up to 10TB per HDD), H.265/H.264/MJPEG, SUNAPI, ONVIF, ARB (Automatic Recovery Backup) & Failover (N+1), Up To 520 Mbps Recording / Up To 200 Mbps Playback, Dual Stream Recording, iSCSI, WiseStream Support, HDMI(x2) Dual Display, Alarm I/O, 2-Way Audio, Maximum Camera Resolution of 32MP Recording/Display, Fisheye Dewarping (Local/CMS), AI Search (Wisenet AI Cameras Only), Support for RAID 5/6 (NOTE: RAID requires a minimum number of installed HDDs), P2P QR Code."," $10,907.00 ",849688023488 
,Recording - Network,XRN-3220RB2-48TB,32 CH NVR," 
Price increase from $10,467.00 to $12,147.00","8K NVR (Intel based), 32Ch, 48TB RAW, 8 SATA HDD bays (up to 10TB per HDD), H.265/H.264/MJPEG, SUNAPI, ONVIF, ARB (Automatic Recovery Backup) & Failover (N+1), Up To 520 Mbps Recording / Up To 200 Mbps Playback, Dual Stream Recording, iSCSI, WiseStream Support, HDMI(x2) Dual Display, Alarm I/O, 2-Way Audio, Maximum Camera Resolution of 32MP Recording/Display, Fisheye Dewarping (Local/CMS), AI Search (Wisenet AI Cameras Only), Support for RAID 5/6 (NOTE: RAID requires a minimum number of installed HDDs), P2P QR Code."," $12,147.00 ",849688023495 
,Recording - Network,XRN-3220RB2-60TB,32 CH NVR," 
Price increase from $11,907.00 to $14,007.00","8K NVR (Intel based), 32Ch, 60TB RAW, 8 SATA HDD bays (up to 10TB per HDD), H.265/H.264/MJPEG, SUNAPI, ONVIF, ARB (Automatic Recovery Backup) & Failover (N+1), Up To 520 Mbps Recording / Up To 200 Mbps Playback, Dual Stream Recording, iSCSI, WiseStream Support, HDMI(x2) Dual Display, Alarm I/O, 2-Way Audio, Maximum Camera Resolution of 32MP Recording/Display, Fisheye Dewarping (Local/CMS), AI Search (Wisenet AI Cameras Only), Support for RAID 5/6 (NOTE: RAID requires a minimum number of installed HDDs), P2P QR Code."," $14,007.00 ",849688023501 
,Recording - Network,XRN-3220RB2-64TB,32 CH NVR," 
Price increase from $12,387.00 to $14,627.00","8K NVR (Intel based), 32Ch, 64TB RAW, 8 SATA HDD bays (up to 10TB per HDD), H.265/H.264/MJPEG, SUNAPI, ONVIF, ARB (Automatic Recovery Backup) & Failover (N+1), Up To 520 Mbps Recording / Up To 200 Mbps Playback, Dual Stream Recording, iSCSI, WiseStream Support, HDMI(x2) Dual Display, Alarm I/O, 2-Way Audio, Maximum Camera Resolution of 32MP Recording/Display, Fisheye Dewarping (Local/CMS), AI Search (Wisenet AI Cameras Only), Support for RAID 5/6 (NOTE: RAID requires a minimum number of installed HDDs), P2P QR Code."," $14,627.00 ",849688023518 
,Recording - Network,XRN-3220RB2-80TB,32 CH NVR," 
Price increase from $14,307.00 to $17,107.00","8K NVR (Intel based), 32Ch, 80TB RAW, 8 SATA HDD bays (up to 10TB per HDD), H.265/H.264/MJPEG, SUNAPI, ONVIF, ARB (Automatic Recovery Backup) & Failover (N+1), Up To 520 Mbps Recording / Up To 200 Mbps Playback, Dual Stream Recording, iSCSI, WiseStream Support, HDMI(x2) Dual Display, Alarm I/O, 2-Way Audio, Maximum Camera Resolution of 32MP Recording/Display, Fisheye Dewarping (Local/CMS), AI Search (Wisenet AI Cameras Only), Support for RAID 5/6 (NOTE: RAID requires a minimum number of installed HDDs), P2P QR Code."," $17,107.00 ",849688023525 
,Recording - Network,XRN-3220B4-12TB,32 CH NVR," 
Price increase from $8,150.00 to $8,570.00","8K NVR (Intel based), 32Ch, 12TB RAW, 16 SATA HDD bays (up to 10TB per HDD), H.265/H.264/MJPEG, SUNAPI, ONVIF, ARB (Automatic Recovery Backup) & Failover (N+1), Up To 520 Mbps Recording / Up To 200 Mbps Playback, Dual Stream Recording, iSCSI, WiseStream Support, HDMI(x2) Dual Display, Alarm I/O, 2-Way Audio, Maximum Camera Resolution of 32MP Recording/Display, Fisheye Dewarping (Local/CMS), AI Search (Wisenet AI Cameras Only), P2P QR Code, Support for RAID 5/6 (NOTE: Requires a minimum number of HDDs per RAID type), HDD Hot Swap is available in RAID Mode."," $8,570.00 ",849688021262 
,Recording - Network,XRN-3220B4-16TB,32 CH NVR," 
Price increase from $8,630.00 to $9,190.00","8K NVR (Intel based), 32Ch, 16TB RAW, 16 SATA HDD bays (up to 10TB per HDD), H.265/H.264/MJPEG, SUNAPI, ONVIF, ARB (Automatic Recovery Backup) & Failover (N+1), Up To 520 Mbps Recording / Up To 200 Mbps Playback, Dual Stream Recording, iSCSI, WiseStream Support, HDMI(x2) Dual Display, Alarm I/O, 2-Way Audio, Maximum Camera Resolution of 32MP Recording/Display, Fisheye Dewarping (Local/CMS), AI Search (Wisenet AI Cameras Only), P2P QR Code, Support for RAID 5/6 (NOTE: Requires a minimum number of HDDs per RAID type), HDD Hot Swap is available in RAID Mode."," $9,190.00 ",849688021279 
,Recording - Network,XRN-3220B4-20TB,32 CH NVR," 
Price increase from $9,110.00 to $9,810.00","8K NVR (Intel based), 32Ch, 20TB RAW, 16 SATA HDD bays (up to 10TB per HDD), H.265/H.264/MJPEG, SUNAPI, ONVIF, ARB (Automatic Recovery Backup) & Failover (N+1), Up To 520 Mbps Recording / Up To 200 Mbps Playback, Dual Stream Recording, iSCSI, WiseStream Support, HDMI(x2) Dual Display, Alarm I/O, 2-Way Audio, Maximum Camera Resolution of 32MP Recording/Display, Fisheye Dewarping (Local/CMS), AI Search (Wisenet AI Cameras Only), P2P QR Code, Support for RAID 5/6 (NOTE: Requires a minimum number of HDDs per RAID type), HDD Hot Swap is available in RAID Mode."," $9,810.00 ",849688021286 
,Recording - Network,XRN-3220B4-24TB,32 CH NVR," 
Price increase from $9,590.00 to $10,430.00","8K NVR (Intel based), 32Ch, 24TB RAW, 16 SATA HDD bays (up to 10TB per HDD), H.265/H.264/MJPEG, SUNAPI, ONVIF, ARB (Automatic Recovery Backup) & Failover (N+1), Up To 520 Mbps Recording / Up To 200 Mbps Playback, Dual Stream Recording, iSCSI, WiseStream Support, HDMI(x2) Dual Display, Alarm I/O, 2-Way Audio, Maximum Camera Resolution of 32MP Recording/Display, Fisheye Dewarping (Local/CMS), AI Search (Wisenet AI Cameras Only), P2P QR Code, Support for RAID 5/6 (NOTE: Requires a minimum number of HDDs per RAID type), HDD Hot Swap is available in RAID Mode."," $10,430.00 ",849688021293 
,Recording - Network,XRN-3220B4-32TB,32 CH NVR," 
Price increase from $10,550.00 to $11,670.00","8K NVR (Intel based), 32Ch, 32TB RAW, 16 SATA HDD bays (up to 10TB per HDD), H.265/H.264/MJPEG, SUNAPI, ONVIF, ARB (Automatic Recovery Backup) & Failover (N+1), Up To 520 Mbps Recording / Up To 200 Mbps Playback, Dual Stream Recording, iSCSI, WiseStream Support, HDMI(x2) Dual Display, Alarm I/O, 2-Way Audio, Maximum Camera Resolution of 32MP Recording/Display, Fisheye Dewarping (Local/CMS), AI Search (Wisenet AI Cameras Only), P2P QR Code, Support for RAID 5/6 (NOTE: Requires a minimum number of HDDs per RAID type), HDD Hot Swap is available in RAID Mode."," $11,670.00 ",849688021309 
,Recording - Network,XRN-3220B4-40TB,32 CH NVR," 
Price increase from $11,510.00 to $12,910.00","8K NVR (Intel based), 32Ch, 40TB RAW, 16 SATA HDD bays (up to 10TB per HDD), H.265/H.264/MJPEG, SUNAPI, ONVIF, ARB (Automatic Recovery Backup) & Failover (N+1), Up To 520 Mbps Recording / Up To 200 Mbps Playback, Dual Stream Recording, iSCSI, WiseStream Support, HDMI(x2) Dual Display, Alarm I/O, 2-Way Audio, Maximum Camera Resolution of 32MP Recording/Display, Fisheye Dewarping (Local/CMS), AI Search (Wisenet AI Cameras Only), P2P QR Code, Support for RAID 5/6 (NOTE: Requires a minimum number of HDDs per RAID type), HDD Hot Swap is available in RAID Mode."," $12,910.00 ",849688021316 
,Recording - Network,XRN-3220B4-48TB,32 CH NVR," 
Price increase from $12,470.00 to $14,150.00","8K NVR (Intel based), 32Ch, 48TB RAW, 16 SATA HDD bays (up to 10TB per HDD), H.265/H.264/MJPEG, SUNAPI, ONVIF, ARB (Automatic Recovery Backup) & Failover (N+1), Up To 520 Mbps Recording / Up To 200 Mbps Playback, Dual Stream Recording, iSCSI, WiseStream Support, HDMI(x2) Dual Display, Alarm I/O, 2-Way Audio, Maximum Camera Resolution of 32MP Recording/Display, Fisheye Dewarping (Local/CMS), AI Search (Wisenet AI Cameras Only), P2P QR Code, Support for RAID 5/6 (NOTE: Requires a minimum number of HDDs per RAID type), HDD Hot Swap is available in RAID Mode."," $14,150.00 ",849688021323 
,Recording - Network,XRN-3220B4-56TB,32 CH NVR," 
Price increase from $13,430.00 to $15,390.00","8K NVR (Intel based), 32Ch, 56TB RAW, 16 SATA HDD bays (up to 10TB per HDD), H.265/H.264/MJPEG, SUNAPI, ONVIF, ARB (Automatic Recovery Backup) & Failover (N+1), Up To 520 Mbps Recording / Up To 200 Mbps Playback, Dual Stream Recording, iSCSI, WiseStream Support, HDMI(x2) Dual Display, Alarm I/O, 2-Way Audio, Maximum Camera Resolution of 32MP Recording/Display, Fisheye Dewarping (Local/CMS), AI Search (Wisenet AI Cameras Only), P2P QR Code, Support for RAID 5/6 (NOTE: Requires a minimum number of HDDs per RAID type), HDD Hot Swap is available in RAID Mode."," $15,390.00 ",849688021330 
,Recording - Network,XRN-3220B4-64TB,32 CH NVR," 
Price increase from $14,390.00 to $16,630.00","8K NVR (Intel based), 32Ch, 64TB RAW, 16 SATA HDD bays (up to 10TB per HDD), H.265/H.264/MJPEG, SUNAPI, ONVIF, ARB (Automatic Recovery Backup) & Failover (N+1), Up To 520 Mbps Recording / Up To 200 Mbps Playback, Dual Stream Recording, iSCSI, WiseStream Support, HDMI(x2) Dual Display, Alarm I/O, 2-Way Audio, Maximum Camera Resolution of 32MP Recording/Display, Fisheye Dewarping (Local/CMS), AI Search (Wisenet AI Cameras Only), P2P QR Code, Support for RAID 5/6 (NOTE: Requires a minimum number of HDDs per RAID type), HDD Hot Swap is available in RAID Mode."," $16,630.00 ",849688021347 
,Recording - Network,XRN-3220B4-80TB,32 CH NVR," 
Price increase from $16,310.00 to $19,110.00","8K NVR (Intel based), 32Ch, 80TB RAW, 16 SATA HDD bays (up to 10TB per HDD), H.265/H.264/MJPEG, SUNAPI, ONVIF, ARB (Automatic Recovery Backup) & Failover (N+1), Up To 520 Mbps Recording / Up To 200 Mbps Playback, Dual Stream Recording, iSCSI, WiseStream Support, HDMI(x2) Dual Display, Alarm I/O, 2-Way Audio, Maximum Camera Resolution of 32MP Recording/Display, Fisheye Dewarping (Local/CMS), AI Search (Wisenet AI Cameras Only), P2P QR Code, Support for RAID 5/6 (NOTE: Requires a minimum number of HDDs per RAID type), HDD Hot Swap is available in RAID Mode."," $19,110.00 ",849688021354 
,Recording - Network,XRN-3220B4-88TB,32 CH NVR," 
Price increase from $17,270.00 to $20,350.00","8K NVR (Intel based), 32Ch, 88TB RAW, 16 SATA HDD bays (up to 10TB per HDD), H.265/H.264/MJPEG, SUNAPI, ONVIF, ARB (Automatic Recovery Backup) & Failover (N+1), Up To 520 Mbps Recording / Up To 200 Mbps Playback, Dual Stream Recording, iSCSI, WiseStream Support, HDMI(x2) Dual Display, Alarm I/O, 2-Way Audio, Maximum Camera Resolution of 32MP Recording/Display, Fisheye Dewarping (Local/CMS), AI Search (Wisenet AI Cameras Only), P2P QR Code, Support for RAID 5/6 (NOTE: Requires a minimum number of HDDs per RAID type), HDD Hot Swap is available in RAID Mode."," $20,350.00 ",849688021361 
,Recording - Network,XRN-3220B4-96TB,32 CH NVR," 
Price increase from $18,230.00 to $21,590.00","8K NVR (Intel based), 32Ch, 96TB RAW, 16 SATA HDD bays (up to 10TB per HDD), H.265/H.264/MJPEG, SUNAPI, ONVIF, ARB (Automatic Recovery Backup) & Failover (N+1), Up To 520 Mbps Recording / Up To 200 Mbps Playback, Dual Stream Recording, iSCSI, WiseStream Support, HDMI(x2) Dual Display, Alarm I/O, 2-Way Audio, Maximum Camera Resolution of 32MP Recording/Display, Fisheye Dewarping (Local/CMS), AI Search (Wisenet AI Cameras Only), P2P QR Code, Support for RAID 5/6 (NOTE: Requires a minimum number of HDDs per RAID type), HDD Hot Swap is available in RAID Mode."," $21,590.00 ",849688021378 
